order_time,order_id,order_date,allot_time,accept_time,pickup_time,delivered_time,rider_id,first_mile_distance,last_mile_distance,alloted_orders,delivered_orders,cancelled,lifetime_order_count,session_time,cancelled_time,reason_text,total_distance,cancel_after_pickup,to_remove
2021-01-26 16:11:24,586341,2021-01-26,2021-01-26 16:12:24,2021-01-26 16:13:12,2021-01-26 16:31:43,,14853,3.6983,1.79,47.0,0.0,1,123.0,159.85,2021-01-26 17:26:13,Cancel order due to bike issue,5.488300000000001,1,False
2021-01-26 16:12:51,586476,2021-01-26,2021-01-26 16:12:59,2021-01-26 16:13:47,,,21481,0.8411,3.13,9.0,0.0,1,764.0,97.63333333333334,2021-01-26 16:41:01,Cancel order due to bike issue,3.9711,0,False
2021-01-26 16:15:14,586671,2021-01-26,2021-01-26 16:53:26,2021-01-26 16:54:03,2021-01-26 17:04:10,2021-01-26 17:15:40,20945,1.597,1.1,14.0,0.0,1,113.0,152.81666666666666,2021-01-26 17:15:40,Cancel order due to bike issue,2.697,0,False
2021-01-26 16:15:34,586698,2021-01-26,2021-01-26 16:31:22,2021-01-26 16:32:14,2021-01-26 16:42:41,2021-01-26 16:51:43,6630,1.627,3.68,68.0,0.0,1,1295.0,137.9,2021-01-26 16:51:43,Cancel order due to bike issue,5.307,0,False
2021-01-26 16:16:01,586736,2021-01-26,2021-01-26 16:16:52,2021-01-26 16:17:04,2021-01-26 16:36:27,,20302,0.7905,5.97,76.0,0.0,1,158.0,104.96666666666668,2021-01-26 16:44:29,Cancel order due to bike issue,6.7605,1,False
2021-01-26 16:19:20,587052,2021-01-26,2021-01-26 16:20:18,2021-01-26 16:20:32,2021-01-26 16:39:38,,10667,2.2548,6.27,37.0,0.0,1,137.0,285.18333333333334,2021-01-26 16:49:24,Cancel order due to bike issue,8.524799999999999,1,False
2021-01-26 16:19:28,587071,2021-01-26,2021-01-26 16:34:32,2021-01-26 16:35:36,2021-01-26 16:46:34,2021-01-26 16:56:49,4986,1.6815,2.9,166.0,0.0,1,485.0,169.46666666666667,2021-01-26 16:56:49,Cancel order due to bike issue,4.5815,0,False
2021-01-26 16:23:12,587397,2021-01-26,2021-01-26 16:23:21,,,,9129,1.127,5.7,51.0,0.0,1,166.0,365.1666666666666,2021-01-26 16:25:05,Cancel order due to bike issue,6.827,0,False
2021-01-26 16:24:56,587552,2021-01-26,2021-01-26 16:51:04,2021-01-26 16:51:22,2021-01-26 17:04:25,2021-01-26 17:33:08,16408,2.1045,3.81,207.0,0.0,1,651.0,122.85,2021-01-26 17:33:08,Cancel order due to bike issue,5.9145,0,False
2021-01-26 16:29:52,587976,2021-01-26,2021-01-26 16:58:17,2021-01-26 17:00:04,2021-01-26 17:00:41,2021-01-26 17:11:46,5674,0.0137564489846,2.62,100.0,0.0,1,967.0,179.15,2021-01-26 17:11:46,Cancel order due to bike issue,2.6337564489846,0,False
2021-01-26 16:31:08,588107,2021-01-26,2021-01-26 16:31:09,2021-01-26 16:32:01,2021-01-26 16:43:13,,21541,0.7111,5.76,21.0,0.0,1,19.0,8.683333333333334,2021-01-26 17:00:35,Cancel order due to bike issue,6.4711,1,False
2021-01-26 16:39:01,588772,2021-01-26,2021-01-26 16:54:05,2021-01-26 16:54:19,2021-01-26 16:59:25,2021-01-26 17:09:19,11939,0.6341,3.26,99.0,0.0,1,406.0,189.01666666666668,2021-01-26 17:09:19,Cancel order due to bike issue,3.8941,0,False
2021-01-26 16:39:27,588804,2021-01-26,2021-01-26 16:56:36,2021-01-26 16:56:43,2021-01-26 17:06:05,2021-01-26 17:22:37,9811,1.5413,3.47,184.0,0.0,1,2339.0,188.28333333333333,2021-01-26 17:22:37,Cancel order due to bike issue,5.0113,0,False
2021-01-26 16:40:10,588868,2021-01-26,2021-01-26 17:04:28,2021-01-26 17:05:34,2021-01-26 17:14:18,2021-01-26 17:29:51,3818,2.9052,5.16,259.0,0.0,1,1140.0,549.0833333333334,2021-01-26 17:29:51,Cancel order due to bike issue,8.0652,0,False
2021-01-26 16:40:40,588921,2021-01-26,2021-01-26 16:54:16,2021-01-26 16:55:01,2021-01-26 17:06:37,2021-01-26 17:13:10,4582,0.2502,0.89,190.0,0.0,1,1371.0,183.03333333333333,2021-01-26 17:13:10,Cancel order due to bike issue,1.1402,0,False
2021-01-26 16:43:36,589184,2021-01-26,2021-01-26 16:43:38,2021-01-26 16:44:27,2021-01-26 16:55:11,,15159,0.0432512339815,5.02,198.0,0.0,1,432.0,420.4666666666667,2021-01-26 17:39:56,Cancel order due to bike issue,5.063251233981499,1,False
2021-01-26 16:53:43,590112,2021-01-26,2021-01-26 16:53:44,2021-01-26 16:54:22,,,19097,2.6588,6.15,,0.0,1,31.0,120.11666666666666,2021-01-26 18:04:17,Cancel order due to bike issue,8.8088,0,False
2021-01-26 16:53:51,590121,2021-01-26,2021-01-26 16:54:35,2021-01-26 16:56:43,,,5891,1.747,5.6,153.0,0.0,1,571.0,190.0833333333333,2021-01-26 18:16:50,Cancel order due to bike issue,7.347,0,False
2021-01-26 16:54:38,590198,2021-01-26,2021-01-26 16:55:17,2021-01-26 16:55:41,2021-01-26 17:08:25,,20491,0.57,2.65,30.0,0.0,1,767.0,4.283333333333333,2021-01-26 17:46:24,Cancel order due to bike issue,3.22,1,False
2021-01-26 16:59:26,590558,2021-01-26,2021-01-26 16:59:27,2021-01-26 16:59:41,2021-01-26 17:16:05,,20485,0.3177,4.9,1.0,0.0,1,20.0,1.2833333333333334,2021-01-26 17:31:05,Cancel order due to bike issue,5.217700000000001,1,False
2021-01-26 16:59:41,590583,2021-01-26,2021-01-26 16:59:43,2021-01-26 17:00:29,2021-01-26 17:11:49,,17874,2.0271,5.76,6.0,0.0,1,267.0,179.88333333333333,2021-01-26 17:27:46,Cancel order due to bike issue,7.7871,1,False
2021-01-26 17:01:09,590709,2021-01-26,2021-01-26 17:09:25,2021-01-26 17:10:19,2021-01-26 17:29:24,2021-01-26 17:38:54,7514,3.5507,2.99,79.0,0.0,1,950.0,204.46666666666667,2021-01-26 17:38:54,Cancel order due to bike issue,6.5407,0,False
2021-01-26 17:01:33,590750,2021-01-26,2021-01-26 17:01:34,2021-01-26 17:02:54,2021-01-26 17:14:46,,7892,2.7186,11.1,109.0,0.0,1,297.0,325.2,2021-01-26 17:25:44,Cancel order due to bike issue,13.8186,1,False
2021-01-26 17:02:30,590835,2021-01-26,2021-01-26 17:17:51,2021-01-26 17:18:19,2021-01-26 17:28:50,2021-01-26 17:36:34,4225,1.4174,1.47,26.0,0.0,1,288.0,207.85,2021-01-26 17:36:34,Cancel order due to bike issue,2.8874,0,False
2021-01-26 17:02:50,590862,2021-01-26,2021-01-26 17:19:11,2021-01-26 17:19:47,2021-01-26 17:26:43,2021-01-26 17:32:30,4220,1.2568,1.7,60.0,0.0,1,389.0,205.1,2021-01-26 17:32:30,Cancel order due to bike issue,2.9568,0,False
2021-01-26 17:03:46,590947,2021-01-26,2021-01-26 17:03:47,2021-01-26 17:04:25,2021-01-26 17:23:45,,14616,1.06,8.22,13.0,0.0,1,82.0,163.96666666666667,2021-01-26 17:44:30,Cancel order due to bike issue,9.28,1,False
2021-01-26 17:06:41,591172,2021-01-26,2021-01-26 17:51:57,2021-01-26 17:52:10,2021-01-26 17:55:28,2021-01-26 18:19:42,1065,0.030809539337,4.72,64.0,0.0,1,662.0,631.4,2021-01-26 18:19:42,Cancel order due to bike issue,4.750809539336999,0,False
2021-01-26 17:06:46,591178,2021-01-26,2021-01-26 17:16:56,2021-01-26 17:17:11,2021-01-26 17:26:55,2021-01-26 17:34:53,20332,2.3591,0.97,37.0,0.0,1,396.0,208.75,2021-01-26 17:34:53,Cancel order due to bike issue,3.3291000000000004,0,False
2021-01-26 17:11:16,591552,2021-01-26,2021-01-26 17:22:06,2021-01-26 17:22:50,2021-01-26 17:32:33,2021-01-26 17:46:53,4330,1.5161,5.45,153.0,0.0,1,290.0,220.0833333333333,2021-01-26 17:46:53,Cancel order due to bike issue,6.9661,0,False
2021-01-26 17:12:47,591704,2021-01-26,2021-01-26 17:19:25,2021-01-26 17:20:17,2021-01-26 17:29:08,2021-01-26 18:05:40,8559,2.9759,3.84,12.0,0.0,1,180.0,436.53333333333336,2021-01-26 18:05:40,Cancel order due to bike issue,6.8159,0,False
2021-01-26 17:13:13,591737,2021-01-26,2021-01-26 17:26:46,2021-01-26 17:27:27,2021-01-26 17:36:09,2021-01-26 17:50:30,18388,1.1332,4.41,88.0,0.0,1,1086.0,217.21666666666667,2021-01-26 17:50:30,Cancel order due to bike issue,5.543200000000001,0,False
2021-01-26 17:14:15,591819,2021-01-26,2021-01-26 17:36:52,2021-01-26 17:37:25,2021-01-26 17:42:19,2021-01-26 18:03:59,4153,1.88,6.68,289.0,0.0,1,3479.0,503.25,2021-01-26 18:03:59,Cancel order due to bike issue,8.559999999999999,0,False
2021-01-26 17:17:48,592099,2021-01-26,2021-01-26 17:18:22,2021-01-26 17:20:32,2021-01-26 17:34:51,,21546,0.5659,5.24,2.0,0.0,1,164.0,126.3,2021-01-26 19:06:01,Cancel order due to bike issue,5.8059,1,False
2021-01-26 17:18:39,592166,2021-01-26,2021-01-26 17:28:09,2021-01-26 17:28:17,2021-01-26 17:43:13,2021-01-26 17:52:38,4817,1.2031,1.85,113.0,0.0,1,265.0,228.65,2021-01-26 17:52:38,Cancel order due to bike issue,3.0531,0,False
2021-01-26 17:20:03,592246,2021-01-26,2021-01-26 17:39:24,2021-01-26 17:39:28,2021-01-26 17:43:40,2021-01-26 18:00:17,5858,1.5905,7.55,193.0,0.0,1,898.0,226.9,2021-01-26 18:00:17,Cancel order due to bike issue,9.1405,0,False
2021-01-26 17:21:01,592320,2021-01-26,2021-01-26 17:21:04,2021-01-26 17:21:33,2021-01-26 17:32:32,,14328,2.2152,8.59,7.0,0.0,1,70.0,590.45,2021-01-26 18:29:10,Cancel order due to bike issue,10.8052,1,False
2021-01-26 17:21:35,592366,2021-01-26,2021-01-26 17:38:08,2021-01-26 17:38:41,2021-01-26 17:45:15,2021-01-26 18:13:42,19295,0.4187,1.0,237.0,0.0,1,1011.0,466.81666666666666,2021-01-26 18:13:42,Cancel order due to bike issue,1.4187,0,False
2021-01-26 17:22:47,592460,2021-01-26,2021-01-26 17:37:48,2021-01-26 17:38:36,2021-01-26 17:52:30,2021-01-26 17:58:14,15006,0.8257,1.56,158.0,0.0,1,247.0,454.6,2021-01-26 17:58:14,Cancel order due to bike issue,2.3857,0,False
2021-01-26 17:23:34,592539,2021-01-26,2021-01-26 17:25:40,2021-01-26 17:25:47,2021-01-26 17:34:22,2021-01-26 17:43:10,18135,1.4913,3.62,69.0,0.0,1,343.0,602.4833333333333,2021-01-26 17:43:10,Cancel order due to bike issue,5.1113,0,False
2021-01-26 17:25:57,592711,2021-01-26,2021-01-26 17:42:24,2021-01-26 17:43:45,2021-01-26 17:54:59,2021-01-26 18:04:17,7988,2.4898,1.79,10.0,0.0,1,124.0,532.4,2021-01-26 18:04:17,Cancel order due to bike issue,4.2798,0,False
2021-01-26 17:26:05,592722,2021-01-26,2021-01-26 17:27:08,2021-01-26 17:27:44,2021-01-26 17:36:48,,20448,0.6001,1.16,3.0,0.0,1,68.0,64.2,2021-01-26 18:22:26,Cancel order due to bike issue,1.7601,1,False
2021-01-26 17:27:42,592850,2021-01-26,2021-01-26 17:27:43,2021-01-26 17:28:27,2021-01-26 17:36:17,,10740,1.0099,3.56,24.0,0.0,1,247.0,228.96666666666667,2021-01-26 17:46:49,Cancel order due to bike issue,4.5699000000000005,1,False
2021-01-26 17:31:25,593100,2021-01-26,2021-01-26 17:31:26,2021-01-26 17:31:44,2021-01-26 17:57:31,,7821,0.145507167365,3.77,12.0,0.0,1,118.0,234.1833333333333,2021-01-26 18:05:30,Cancel order due to bike issue,3.915507167365,1,False
2021-01-26 17:34:04,593277,2021-01-26,2021-01-26 17:41:19,2021-01-26 17:41:37,2021-01-26 17:50:05,2021-01-26 18:11:36,12587,0.7338,4.94,40.0,0.0,1,405.0,169.86666666666667,2021-01-26 18:11:36,Cancel order due to bike issue,5.6738,0,False
2021-01-26 17:36:42,593466,2021-01-26,2021-01-26 17:36:43,2021-01-26 17:37:19,2021-01-26 17:46:36,,8405,0.5433,6.46,5.0,0.0,1,66.0,159.71666666666667,2021-01-26 18:15:27,Cancel order due to bike issue,7.0033,1,False
2021-01-26 17:39:07,593615,2021-01-26,2021-01-26 17:39:08,2021-01-26 17:39:38,2021-01-26 18:02:40,,19754,1.0144,2.68,39.0,0.0,1,1095.0,126.16666666666669,2021-01-26 18:17:28,Cancel order due to bike issue,3.6944,1,False
2021-01-26 17:41:31,593789,2021-01-26,2021-01-26 17:57:25,2021-01-26 17:57:39,2021-01-26 18:43:11,2021-01-26 19:29:51,12337,0.7056,5.56,63.0,0.0,1,195.0,242.15,2021-01-26 19:29:51,Cancel order due to bike issue,6.265599999999999,0,False
2021-01-26 17:42:47,593866,2021-01-26,2021-01-26 17:42:48,2021-01-26 17:43:22,2021-01-26 17:54:47,,9943,1.0625,1.81,23.0,0.0,1,134.0,252.78333333333333,2021-01-26 18:19:52,Cancel order due to bike issue,2.8725,1,False
2021-01-26 17:46:58,594134,2021-01-26,2021-01-26 18:04:47,2021-01-26 18:04:53,2021-01-26 18:15:34,2021-01-26 18:36:56,4750,1.7866,5.61,6.0,0.0,1,114.0,228.11666666666667,2021-01-26 18:36:56,Cancel order due to bike issue,7.3966,0,False
2021-01-26 17:50:34,594324,2021-01-26,2021-01-26 18:07:20,2021-01-26 18:07:58,2021-01-26 18:10:33,2021-01-26 18:21:22,13862,0.8336,5.11,275.0,0.0,1,465.0,260.56666666666666,2021-01-26 18:21:22,Cancel order due to bike issue,5.9436,0,False
2021-01-26 17:52:31,594426,2021-01-26,2021-01-26 17:53:00,2021-01-26 17:54:31,2021-01-26 18:02:27,,21327,1.0506,4.75,4.0,0.0,1,19.0,397.0833333333333,2021-01-26 18:21:14,Cancel order due to bike issue,5.8006,1,False
2021-01-26 17:54:49,594571,2021-01-26,2021-01-26 17:55:22,2021-01-26 17:56:25,2021-01-26 18:09:59,,13279,0.0371994973556,4.33,69.0,0.0,1,291.0,244.8,2021-01-26 19:16:41,Cancel order due to bike issue,4.3671994973556,1,False
2021-01-26 17:55:09,594600,2021-01-26,2021-01-26 17:55:46,2021-01-26 17:55:51,2021-01-26 18:01:45,,19848,0.3832,0.19,6.0,0.0,1,51.0,3.2333333333333334,2021-01-26 19:47:13,Cancel order due to bike issue,0.5731999999999999,1,False
2021-01-26 17:55:56,594640,2021-01-26,2021-01-26 17:57:28,2021-01-26 17:58:05,2021-01-26 18:12:14,,21327,0.164247750796,4.36,4.0,0.0,1,19.0,400.5,2021-01-26 18:32:12,Cancel order due to bike issue,4.524247750796,1,False
2021-01-26 17:57:03,594698,2021-01-26,2021-01-26 18:08:04,2021-01-26 18:08:16,2021-01-26 18:19:37,2021-01-26 18:30:03,665,1.9035,1.37,166.0,0.0,1,1296.0,636.0833333333333,2021-01-26 18:30:03,Cancel order due to bike issue,3.2735000000000003,0,False
2021-01-26 17:57:18,594710,2021-01-26,2021-01-26 17:58:15,2021-01-26 18:10:28,2021-01-26 18:35:41,,21200,1.2626,3.79,2.0,0.0,1,285.0,491.7666666666668,2021-01-26 19:12:46,Cancel order due to bike issue,5.0526,1,False
2021-01-26 17:58:46,594786,2021-01-26,2021-01-26 18:16:26,2021-01-26 18:16:43,2021-01-26 18:27:22,2021-01-26 18:38:02,10325,2.4928,1.56,154.0,0.0,1,218.0,268.6,2021-01-26 18:38:02,Cancel order due to bike issue,4.0528,0,False
2021-01-27 05:23:53,517935,2021-01-27,2021-01-27 05:24:29,2021-01-27 05:24:38,2021-01-27 05:37:49,,20511,0.411,4.12,1.0,0.0,1,6.0,2.2333333333333334,2021-01-27 07:08:57,Cancel order due to bike issue,4.531,1,False
2021-01-27 06:31:34,518177,2021-01-27,2021-01-27 06:43:00,2021-01-27 06:43:22,2021-01-27 06:47:59,2021-01-27 06:55:20,16489,0.4108,0.62,,0.0,1,1881.0,52.88333333333333,2021-01-27 06:55:20,Cancel order due to bike issue,1.0308,0,False
2021-01-27 06:33:08,518304,2021-01-27,2021-01-27 07:30:18,2021-01-27 07:30:34,2021-01-27 07:39:20,2021-01-27 07:59:02,15046,2.8256,8.09,131.0,0.0,1,844.0,63.13333333333333,2021-01-27 07:59:02,Cancel order due to bike issue,10.9156,0,False
2021-01-27 06:37:20,518576,2021-01-27,2021-01-27 06:53:29,2021-01-27 06:54:32,2021-01-27 07:04:05,2021-01-27 07:27:20,1929,0.8623,5.44,9.0,0.0,1,931.0,58.31666666666667,2021-01-27 07:27:20,Cancel order due to bike issue,6.302300000000001,0,False
2021-01-27 06:37:56,518611,2021-01-27,2021-01-27 06:52:59,2021-01-27 06:53:51,2021-01-27 07:05:26,2021-01-27 07:13:22,237,2.9978,4.12,442.0,0.0,1,2468.0,66.56666666666666,2021-01-27 07:13:22,Cancel order due to bike issue,7.1178,0,False
2021-01-27 06:47:13,519058,2021-01-27,2021-01-27 06:47:14,2021-01-27 06:47:30,2021-01-27 07:06:39,,5530,1.1561,1.58,29.0,0.0,1,146.0,168.36666666666667,2021-01-27 07:13:48,Cancel order due to bike issue,2.7361,1,False
2021-01-27 06:47:34,519074,2021-01-27,2021-01-27 07:03:14,2021-01-27 07:03:57,2021-01-27 07:19:06,2021-01-27 07:24:39,13822,0.00993333568532,0.14,,0.0,1,290.0,124.86666666666666,2021-01-27 07:24:39,Cancel order due to bike issue,0.14993333568532,0,False
2021-01-27 06:48:11,519109,2021-01-27,2021-01-27 07:07:59,2021-01-27 07:08:07,2021-01-27 07:20:50,2021-01-27 07:38:58,19392,1.6982,4.06,,0.0,1,94.0,68.61666666666666,2021-01-27 07:38:58,Cancel order due to bike issue,5.7582,0,False
2021-01-27 06:50:35,519232,2021-01-27,2021-01-27 06:51:05,2021-01-27 06:51:43,2021-01-27 07:16:02,,12907,0.4003,1.93,3.0,0.0,1,54.0,28.133333333333333,2021-01-27 07:53:20,Cancel order due to bike issue,2.3303,1,False
2021-01-27 06:55:16,519439,2021-01-27,2021-01-27 06:55:17,2021-01-27 06:55:59,,,16673,2.2879,2.83,276.0,0.0,1,1370.0,204.8333333333333,2021-01-27 08:03:00,Cancel order due to bike issue,5.117900000000001,0,False
2021-01-27 07:02:22,519792,2021-01-27,2021-01-27 07:11:09,2021-01-27 07:11:59,2021-01-27 07:23:14,2021-01-27 07:34:59,8826,2.1275,4.56,22.0,0.0,1,134.0,128.86666666666665,2021-01-27 07:34:59,Cancel order due to bike issue,6.6875,0,False
2021-01-27 07:06:11,519988,2021-01-27,2021-01-27 07:14:11,2021-01-27 07:15:31,2021-01-27 07:25:56,2021-01-27 07:31:26,2526,1.8675,0.48,14.0,0.0,1,999.0,52.133333333333326,2021-01-27 07:31:26,Cancel order due to bike issue,2.3475,0,False
2021-01-27 07:08:33,520096,2021-01-27,2021-01-27 07:34:10,2021-01-27 07:34:23,2021-01-27 07:41:32,2021-01-27 07:41:47,2275,0.9504,0.11,70.0,0.0,1,1827.0,107.86666666666666,2021-01-27 07:41:47,Cancel order due to bike issue,1.0604,0,False
2021-01-27 07:21:00,520645,2021-01-27,2021-01-27 07:36:42,2021-01-27 07:36:54,2021-01-27 07:47:28,2021-01-27 08:09:03,3181,1.7525,5.53,138.0,0.0,1,1308.0,111.0,2021-01-27 08:09:03,Cancel order due to bike issue,7.282500000000001,0,False
2021-01-27 07:21:51,520691,2021-01-27,2021-01-27 07:25:39,2021-01-27 07:27:43,2021-01-27 07:35:41,,10060,2.6213,6.3,78.0,0.0,1,1411.0,109.28333333333332,2021-01-27 08:07:38,Cancel order due to bike issue,8.9213,1,False
2021-01-27 07:24:34,520843,2021-01-27,2021-01-27 07:39:38,2021-01-27 07:39:45,2021-01-27 07:45:50,2021-01-27 07:55:09,43,1.2742,2.11,3.0,0.0,1,448.0,208.4833333333333,2021-01-27 07:55:09,Cancel order due to bike issue,3.3842,0,False
2021-01-27 07:30:46,521109,2021-01-27,2021-01-27 07:30:48,2021-01-27 07:31:05,,,4584,0.5881,1.85,40.0,0.0,1,1136.0,58.68333333333333,2021-01-27 07:38:44,Cancel order due to bike issue,2.4381,0,False
2021-01-27 07:33:20,521259,2021-01-27,2021-01-27 07:58:06,2021-01-27 07:59:08,2021-01-27 08:03:02,2021-01-27 08:21:45,20109,1.0498,3.97,4.0,0.0,1,40.0,82.01666666666667,2021-01-27 08:21:45,Cancel order due to bike issue,5.0198,0,False
2021-01-27 07:37:54,521466,2021-01-27,2021-01-27 07:37:54,2021-01-27 07:38:00,,,11299,2.4377,5.39,184.0,0.0,1,1591.0,105.81666666666666,2021-01-27 07:48:27,Cancel order due to bike issue,7.8277,0,False
2021-01-27 07:41:52,521651,2021-01-27,2021-01-27 07:52:36,2021-01-27 07:57:06,2021-01-27 08:08:06,2021-01-27 08:33:35,5532,2.8194,10.43,142.0,0.0,1,259.0,135.9,2021-01-27 08:33:35,Cancel order due to bike issue,13.2494,0,False
2021-01-27 07:46:06,521880,2021-01-27,2021-01-27 08:01:18,2021-01-27 08:02:50,2021-01-27 08:46:11,2021-01-27 08:59:20,19601,1.6732,4.33,171.0,0.0,1,1225.0,186.36666666666667,2021-01-27 08:59:20,Cancel order due to bike issue,6.0032,0,False
2021-01-27 07:50:31,522086,2021-01-27,2021-01-27 07:51:52,2021-01-27 07:56:22,2021-01-27 08:06:35,2021-01-27 08:17:05,20626,1.9211,0.11,2.0,0.0,1,1430.0,19.716666666666665,2021-01-27 08:17:05,Cancel order due to bike issue,2.0311,0,False
2021-01-27 07:54:45,522284,2021-01-27,2021-01-27 07:54:46,2021-01-27 07:55:47,2021-01-27 08:06:52,,15101,1.5835,8.64,114.0,0.0,1,207.0,5.983333333333333,2021-01-27 08:56:29,Cancel order due to bike issue,10.2235,1,False
2021-01-27 07:55:58,522340,2021-01-27,2021-01-27 08:11:51,2021-01-27 08:13:23,2021-01-27 08:30:02,2021-01-27 09:03:50,3093,3.541,1.82,12.0,0.0,1,167.0,117.15,2021-01-27 09:03:50,Cancel order due to bike issue,5.361,0,False
2021-01-27 07:57:28,522418,2021-01-27,2021-01-27 08:13:54,2021-01-27 08:13:58,2021-01-27 08:24:52,2021-01-27 08:38:45,20633,1.426,1.84,3.0,0.0,1,57.0,147.46666666666667,2021-01-27 08:38:45,Cancel order due to bike issue,3.266,0,False
2021-01-27 08:12:49,523121,2021-01-27,2021-01-27 08:17:54,2021-01-27 08:18:05,2021-01-27 08:38:29,2021-01-27 08:59:45,20076,2.9556,6.39,3.0,0.0,1,722.0,24.28333333333333,2021-01-27 08:59:45,Cancel order due to bike issue,9.3456,0,False
2021-01-27 08:13:37,523151,2021-01-27,2021-01-27 08:19:37,2021-01-27 08:19:51,2021-01-27 08:29:43,2021-01-27 08:51:07,2944,0.7356,5.55,7.0,0.0,1,567.0,283.6166666666667,2021-01-27 08:51:07,Cancel order due to bike issue,6.2856,0,False
2021-01-27 08:15:53,523253,2021-01-27,2021-01-27 08:57:11,2021-01-27 08:57:23,2021-01-27 09:05:33,2021-01-27 09:15:31,19927,2.5479,2.99,164.0,0.0,1,491.0,102.31666666666666,2021-01-27 09:15:31,Cancel order due to bike issue,5.5379000000000005,0,False
2021-01-27 08:16:50,523288,2021-01-27,2021-01-27 08:33:47,2021-01-27 08:34:38,2021-01-27 08:52:11,2021-01-27 09:11:24,19957,2.778,4.69,23.0,0.0,1,37.0,259.06666666666666,2021-01-27 09:11:24,Cancel order due to bike issue,7.468,0,False
2021-01-27 08:17:14,523298,2021-01-27,2021-01-27 08:32:58,2021-01-27 08:33:35,2021-01-27 08:40:02,2021-01-27 09:28:52,2809,1.6363,1.77,78.0,0.0,1,497.0,102.31666666666666,2021-01-27 09:28:52,Cancel order due to bike issue,3.4063,0,False
2021-01-27 08:22:14,523519,2021-01-27,2021-01-27 08:37:45,2021-01-27 08:37:52,2021-01-27 08:45:08,2021-01-27 09:06:23,2719,1.2118,4.38,52.0,0.0,1,179.0,133.41666666666666,2021-01-27 09:06:23,Cancel order due to bike issue,5.5918,0,False
2021-01-27 08:23:12,523577,2021-01-27,2021-01-27 08:44:22,2021-01-27 08:53:14,2021-01-27 09:10:53,2021-01-27 09:30:43,14989,2.2216,3.07,259.0,0.0,1,2670.0,236.03333333333333,2021-01-27 09:30:43,Cancel order due to bike issue,5.2916,0,False
2021-01-27 08:27:39,523756,2021-01-27,2021-01-27 09:18:10,2021-01-27 09:18:37,2021-01-27 09:30:42,2021-01-27 09:43:28,427,1.294,1.23,122.0,0.0,1,370.0,177.05,2021-01-27 09:43:28,Cancel order due to bike issue,2.524,0,False
2021-01-27 08:33:25,524071,2021-01-27,2021-01-27 08:33:26,2021-01-27 08:35:08,2021-01-27 08:47:21,,20661,0.6532,1.09,40.0,0.0,1,569.0,183.41666666666663,2021-01-27 08:58:01,Cancel order due to bike issue,1.7432,1,False
2021-01-27 08:34:50,524154,2021-01-27,2021-01-27 08:34:51,2021-01-27 08:36:01,2021-01-27 08:55:25,,20662,2.0361,4.64,2.0,0.0,1,2.0,4.616666666666666,2021-01-27 09:15:56,Cancel order due to bike issue,6.6761,1,False
2021-01-27 08:35:03,524176,2021-01-27,2021-01-27 08:50:17,2021-01-27 08:51:28,2021-01-27 08:58:06,2021-01-27 09:05:23,3334,1.6937,1.59,92.0,0.0,1,3952.0,123.11666666666667,2021-01-27 09:05:23,Cancel order due to bike issue,3.2837,0,False
2021-01-27 08:35:41,524212,2021-01-27,2021-01-27 08:36:11,2021-01-27 08:37:35,2021-01-27 09:18:11,,17309,0.881,2.46,9.0,0.0,1,14.0,40.35,2021-01-27 09:34:13,Cancel order due to bike issue,3.341,1,False
2021-01-27 08:37:09,524284,2021-01-27,2021-01-27 09:00:56,2021-01-27 09:01:00,2021-01-27 09:08:12,2021-01-27 09:23:05,4863,2.9093,4.86,59.0,0.0,1,113.0,116.4,2021-01-27 09:23:05,Cancel order due to bike issue,7.7693,0,False
2021-01-27 08:39:19,524383,2021-01-27,2021-01-27 08:39:20,2021-01-27 08:40:28,2021-01-27 08:49:43,,20620,1.4246,4.64,9.0,0.0,1,137.0,161.68333333333334,2021-01-27 09:04:32,Cancel order due to bike issue,6.0646,1,False
2021-01-27 08:40:26,524419,2021-01-27,2021-01-27 08:44:19,2021-01-27 08:45:18,2021-01-27 08:58:41,2021-01-27 09:17:45,3866,0.0373485645765,1.82,23.0,0.0,1,751.0,19.23333333333333,2021-01-27 09:17:45,Cancel order due to bike issue,1.8573485645765,0,False
2021-01-27 08:40:42,524429,2021-01-27,2021-01-27 08:57:01,2021-01-27 08:57:09,2021-01-27 09:05:07,2021-01-27 09:25:44,2687,1.486,5.31,27.0,0.0,1,455.0,190.7,2021-01-27 09:25:44,Cancel order due to bike issue,6.795999999999999,0,False
2021-01-27 08:41:02,524449,2021-01-27,2021-01-27 08:58:43,2021-01-27 09:01:48,2021-01-27 09:13:02,2021-01-27 09:27:17,1286,0.4314,2.57,57.0,0.0,1,204.0,122.35,2021-01-27 09:27:17,Cancel order due to bike issue,3.0014,0,False
2021-01-27 08:42:26,524532,2021-01-27,2021-01-27 08:42:54,2021-01-27 08:43:13,2021-01-27 09:11:44,,20668,1.233,2.29,,0.0,1,1054.0,42.81666666666666,2021-01-27 10:16:38,Cancel order due to bike issue,3.523,1,False
2021-01-27 08:43:28,524580,2021-01-27,2021-01-27 09:01:52,2021-01-27 09:03:06,2021-01-27 09:14:12,2021-01-27 09:21:40,1813,1.7772,0.76,160.0,0.0,1,2041.0,178.5,2021-01-27 09:21:40,Cancel order due to bike issue,2.5372,0,False
